experiment,id,split,utterance,gold,predicted,correct,confidence,jev_confidence,top1,p1,top2,p2,top3,p3,n_nonzero_options,latency_ms,cost_usd,described_predicted,described_correct,described_confidence
E2-oos,train-851,train,i'd like to make a vacation request,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,386,0.00010584,,,
E2-oos,train-852,train,what do i do to request a vacation,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,136,0.00010584,,,
E2-oos,train-853,train,how can i make a vacation request,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,116,0.000105798,,,
E2-oos,train-854,train,how do i book a vacation,pto_request,oos,0,0.3131,0.29,oos,0.3131,book_flight,0.2424,travel_suggestion,0.2121,6,281,0.000105756,,,
E2-oos,train-855,train,what is the process for requesting a vacation,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,166,0.00010584,,,
E2-oos,train-856,train,"i want to schedule a vacation, can i request that through you",pto_request,pto_request,1,0.9394,0.92,pto_request,0.9394,what_can_i_ask_you,0.0404,oos,0.0202,3,227,0.00010605000000000002,,,
E2-oos,train-857,train,can i put in a vacation request with you,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,129,0.000105882,,,
E2-oos,train-858,train,"i need to set up a vacation request, what do i need to give you",pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,177,0.00010617600000000001,,,
E2-oos,train-859,train,"i need to take some time off, can i have the next week off",pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,126,0.000106134,,,
E2-oos,train-860,train,what do i need to make a vacation request with you,pto_request,pto_request,1,1.0,0.99,pto_request,1.0,,,,,1,210,0.00010596600000000001,,,
E2-oos,train-861,train,i need a pto request for march 3rd and 4th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,157,0.000106134,,,
E2-oos,train-862,train,would it be possible to make a pto request for january 15th and 16th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,129,0.000106428,,,
E2-oos,train-863,train,please put in a pto request for june 5th and 6th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,87,0.00010617600000000001,,,
E2-oos,train-864,train,set a pto request for april 1st and 2nd,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,125,0.00010609200000000001,,,
E2-oos,train-865,train,i would like to make a pto request for july 17th and 18th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,152,0.00010634400000000001,,,
E2-oos,train-866,train,submit a request for pto for the dates may 5th to the 12th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,133,0.00010630200000000001,,,
E2-oos,train-867,train,please place a pto request for february 18th to the february 25th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,143,0.00010647000000000002,,,
E2-oos,train-868,train,i would like you put in a pto request for the dates july 4th to the 8th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,168,0.000106428,,,
E2-oos,train-869,train,i need to submit a request for pto for june 12th to june 14th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,165,0.00010638600000000001,,,
E2-oos,train-870,train,can you put in a pto request for march 7th to the 9th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,115,0.00010626,,,
E2-oos,train-871,train,i'd like to take a vacation day from 2/24 to 2/25,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,285,0.00010634400000000001,,,
E2-oos,train-872,train,i'd like to schedule some pto from 2/22 to 2/25,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,175,0.00010634400000000001,,,
E2-oos,train-873,train,make a pto request from april 2 to april 4,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,93,0.00010605000000000002,,,
E2-oos,train-874,train,request pto from march 8th until march 11th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,135,0.00010609200000000001,,,
E2-oos,train-875,train,please request pto for me from march 3rd to march 7th,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,314,0.00010617600000000001,,,
E2-oos,train-876,train,could you submit a pto request for me from dates oct thirty to nov second,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,199,0.00010617600000000001,,,
E2-oos,train-877,train,"could you submit a pto request for me from dates mar 3 to 9, please",pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,128,0.00010630200000000001,,,
E2-oos,train-878,train,"could you submit a pto request for me for dates april 21 to 30, please",pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,117,0.00010638600000000001,,,
E2-oos,train-879,train,"can you submit a pto request for me from dates nov 2 to 10, please",pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,307,0.00010634400000000001,,,
E2-oos,train-880,train,could you submit a pto request for me for dates june 11 to 14,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,180,0.00010630200000000001,,,
E2-oos,train-881,train,please make a pto request for me from dates jan 21 to begininning of february,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,269,0.000106428,,,
E2-oos,train-882,train,please make a pto request for dates tomorrow to the twentieth,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,149,0.000106008,,,
E2-oos,train-883,train,please make a pto request from dates september 1 to 15,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,165,0.000106134,,,
E2-oos,train-884,train,make a pto request for dates november 11 to black friday,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,191,0.00010609200000000001,,,
E2-oos,train-885,train,make a pto request from dates may 3 to 9,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,209,0.00010605000000000002,,,
E2-oos,train-886,train,i want to put in a pto request for march 1-8,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,322,0.000106134,,,
E2-oos,train-887,train,how can i go about requesting a vacation,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,100,0.00010584,,,
E2-oos,train-888,train,can you put in a pto request for me from march 1-7,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,212,0.00010617600000000001,,,
E2-oos,train-889,train,please assist me by making a pto request for march 11-18,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,141,0.000106218,,,
E2-oos,train-890,train,would i be able to put in a pto request for march 21-26,pto_request,pto_request,1,1.0,0.99,pto_request,1.0,,,,,1,244,0.00010630200000000001,,,
E2-oos,train-891,train,create for me a pto request for march 16-21,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,205,0.000106134,,,
E2-oos,train-892,train,what steps should i take if i want to request vacation,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,226,0.00010596600000000001,,,
E2-oos,train-893,train,tell me how to request vacation,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,119,0.000105756,,,
E2-oos,train-894,train,i'm intereted in requesting pto from april 1-5,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,139,0.00010609200000000001,,,
E2-oos,train-895,train,i need help making a pto request for march 3-10,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,127,0.000106134,,,
E2-oos,train-896,train,am i able to place a pto request for february 20-25,pto_request,pto_request,1,1.0,0.99,pto_request,1.0,,,,,1,141,0.00010630200000000001,,,
E2-oos,train-897,train,can i request pto from march 9-16,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,130,0.000106008,,,
E2-oos,train-898,train,what is the protocol for requesting a vacation,pto_request,pto_request,1,1.0,0.99,pto_request,1.0,,,,,1,112,0.00010584,,,
E2-oos,train-899,train,i want help making a pto request for february 22-27,pto_request,pto_request,1,1.0,1.0,pto_request,1.0,,,,,1,191,0.00010626,,,
E2-oos,train-900,train,what steps should i take to improve my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,189,0.00010592400000000001,,,
E2-oos,train-901,train,give me a recommendation to improve my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,204,0.000105882,,,
E2-oos,train-902,train,what can i do to raise my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,174,0.000105882,,,
E2-oos,train-903,train,steps to raise my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,109,0.000105756,,,
E2-oos,train-904,train,is there a quick way to improve my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,135,0.00010592400000000001,,,
E2-oos,train-905,train,what are ways to improve my credit,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,175,0.000105798,,,
E2-oos,train-906,train,how to keep my credit score from going down,improve_credit_score,improve_credit_score,1,0.65,0.64,improve_credit_score,0.65,credit_score,0.35,,,2,84,0.000105882,,,
E2-oos,train-907,train,what are some ways to increase my credit,improve_credit_score,improve_credit_score,1,0.99,0.99,improve_credit_score,0.99,credit_score,0.01,,,2,145,0.00010584,,,
E2-oos,train-908,train,what can i do to keep my score from dropping,improve_credit_score,improve_credit_score,1,0.96,0.95,improve_credit_score,0.96,credit_score,0.04,,,2,153,0.00010592400000000001,,,
E2-oos,train-909,train,how do i build my credit score,improve_credit_score,improve_credit_score,1,0.99,0.99,improve_credit_score,0.99,credit_score,0.01,,,2,118,0.000105798,,,
E2-oos,train-910,train,how can i build my credit,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,112,0.000105756,,,
E2-oos,train-911,train,what are ways to improve my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,116,0.00010584,,,
E2-oos,train-912,train,"i want to keep my credit score from going down, how do i do that",improve_credit_score,improve_credit_score,1,0.61,0.6,improve_credit_score,0.61,credit_score,0.39,,,2,87,0.00010617600000000001,,,
E2-oos,train-913,train,what can i do to improve my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,134,0.000105882,,,
E2-oos,train-914,train,how can i keep my credit score from going down,improve_credit_score,improve_credit_score,1,0.56,0.55,improve_credit_score,0.56,credit_score,0.44,,,2,210,0.00010592400000000001,,,
E2-oos,train-915,train,how can i improve my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,288,0.000105798,,,
E2-oos,train-916,train,how do i keep my credit score from dropping,improve_credit_score,improve_credit_score,1,0.59,0.58,improve_credit_score,0.59,credit_score,0.41,,,2,149,0.000105882,,,
E2-oos,train-917,train,how to improve my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,254,0.000105756,,,
E2-oos,train-918,train,what are some way s i can do to improe my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,105,0.000106134,,,
E2-oos,train-919,train,how to keep my credit up,improve_credit_score,improve_credit_score,1,0.98,0.98,improve_credit_score,0.98,credit_score,0.02,,,2,174,0.000105756,,,
E2-oos,train-920,train,how to keep my credit from dropping,improve_credit_score,improve_credit_score,1,0.85,0.84,improve_credit_score,0.85,credit_score,0.15,,,2,79,0.000105798,,,
E2-oos,train-921,train,"i want to keep my credit from going down, how do i do this",improve_credit_score,improve_credit_score,1,0.87,0.85,improve_credit_score,0.87,credit_score,0.13,,,2,128,0.000106134,,,
E2-oos,train-922,train,my credit is going down what should i do,improve_credit_score,improve_credit_score,1,0.94,0.93,improve_credit_score,0.94,credit_score,0.06,,,2,163,0.000105882,,,
E2-oos,train-923,train,how do i maintain my credit score,improve_credit_score,improve_credit_score,1,0.74,0.73,improve_credit_score,0.74,credit_score,0.26,,,2,174,0.000105798,,,
E2-oos,train-924,train,how can i build credit,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,111,0.00010571400000000001,,,
E2-oos,train-925,train,how do i keep good credit,improve_credit_score,improve_credit_score,1,0.93,0.92,improve_credit_score,0.93,credit_score,0.07,,,2,268,0.000105756,,,
E2-oos,train-926,train,what are ways to build credit,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,129,0.000105756,,,
E2-oos,train-927,train,how to build up my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,234,0.000105798,,,
E2-oos,train-928,train,what can i do to keep my credit in good standing,improve_credit_score,improve_credit_score,1,0.98,0.98,improve_credit_score,0.98,credit_score,0.02,,,2,256,0.00010596600000000001,,,
E2-oos,train-929,train,how do i keep my credit from lowering,improve_credit_score,improve_credit_score,1,0.83,0.82,improve_credit_score,0.83,credit_score,0.17,,,2,163,0.00010584,,,
E2-oos,train-930,train,give me some ways to build my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,211,0.000105882,,,
E2-oos,train-931,train,what can i do to maintain good credit,improve_credit_score,improve_credit_score,1,0.98,0.97,improve_credit_score,0.98,credit_score,0.02,,,2,150,0.00010584,,,
E2-oos,train-932,train,can you tell me some tricks and tips i can use to see an increase in my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,230,0.00010630200000000001,,,
E2-oos,train-933,train,are there ways for me to make my credit score better,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,217,0.00010596600000000001,,,
E2-oos,train-934,train,i need a list of different methods for building my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,282,0.000106008,,,
E2-oos,train-935,train,what are some of the ways that i can see an improvement in my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,280,0.00010617600000000001,,,
E2-oos,train-936,train,what methods can i use to improve my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,100,0.00010592400000000001,,,
E2-oos,train-937,train,what are some tips to build my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,164,0.000105882,,,
E2-oos,train-938,train,help me build my credit score by showing me some ways on how to,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,124,0.00010609200000000001,,,
E2-oos,train-939,train,show me some ways to build my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,264,0.000105882,,,
E2-oos,train-940,train,what are the best ways to build my credit score,improve_credit_score,improve_credit_score,1,1.0,1.0,improve_credit_score,1.0,,,,,1,301,0.00010592400000000001,,,
E2-oos,train-941,train,what are some steps to building my credit score,improve_credit_score,improve_credit_score,1,0.99,0.99,improve_credit_score,0.99,credit_score,0.01,,,2,129,0.000105882,,,
E2-oos,train-942,train,will doing this hurt my credit score,improve_credit_score,credit_score,0,1.0,1.0,credit_score,1.0,,,,,1,128,0.000105798,,,
E2-oos,train-943,train,tell me all the ways my credit score can get hurt,improve_credit_score,credit_score,0,0.98,0.98,credit_score,0.98,improve_credit_score,0.02,,,2,81,0.00010596600000000001,,,
E2-oos,train-944,train,i'm not sure if this will hurt my credit score,improve_credit_score,credit_score,0,1.0,0.99,credit_score,1.0,,,,,1,158,0.00010596600000000001,,,
E2-oos,train-945,train,i want to find out if this will hurt my credit,improve_credit_score,credit_score,0,0.98,0.97,credit_score,0.98,improve_credit_score,0.01,oos,0.01,3,155,0.00010596600000000001,,,
E2-oos,train-946,train,tell me if the following thing can hurt my credit score,improve_credit_score,credit_score,0,1.0,1.0,credit_score,1.0,,,,,1,152,0.00010596600000000001,,,
E2-oos,train-947,train,i want to know if opening a new account will decrease my credit score,improve_credit_score,credit_score,0,0.99,0.99,credit_score,0.99,new_card,0.01,,,2,240,0.00010609200000000001,,,
E2-oos,train-948,train,"i heard that opening a new account will decrease my credit score, is it true",improve_credit_score,credit_score,0,1.0,0.99,credit_score,1.0,,,,,1,111,0.00010617600000000001,,,
E2-oos,train-949,train,is it true that opening a new account can decrease your credit score,improve_credit_score,credit_score,0,1.0,0.99,credit_score,1.0,,,,,1,382,0.00010605000000000002,,,
E2-oos,train-950,train,please confirm that opening a new account can decrease your credit score,improve_credit_score,credit_score,0,0.99,0.99,credit_score,0.99,yes,0.01,,,2,223,0.000106008,,,
E2-oos,train-951,train,tell me if opening a new account will decrease my credit score,improve_credit_score,credit_score,0,0.99,0.99,credit_score,0.99,new_card,0.01,,,2,81,0.000106008,,,
E2-oos,train-952,train,what are some mistakes to avoid so that my credit score stays high,improve_credit_score,improve_credit_score,1,0.82,0.81,improve_credit_score,0.82,credit_score,0.18,,,2,170,0.00010605000000000002,,,
E2-oos,train-953,train,how can i protect my credit rating,improve_credit_score,improve_credit_score,1,0.81,0.8,improve_credit_score,0.81,credit_score,0.19,,,2,111,0.000105798,,,
E2-oos,train-954,train,tell me some things i can do to secure my credit rating,improve_credit_score,improve_credit_score,1,0.99,0.99,improve_credit_score,0.99,credit_score,0.01,,,2,178,0.000106008,,,
